"Yi Shinn Cosmetic",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Head Office   ",,,,,,,,,,,,,,,,,,,,,,,,,,,

"Item sales list",,,,,,,,,,,,,,"From  01/03/2026  To  31/03/2026",,,,,,,,,,,
"",,,,,,,,,,,,,"Branch : Head Office",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"",,,,,,,,,,,
,,,,,,,,,,,,,""
"Currency",,,,,"- MMK",,,,
,,,,,,,,,,"Qty",,,"Price",,"Discount",,,"Amount",
,,,,,,,,,
"Group",,,"- Accessories",,,,,,,,,,,,,,,,,,,,,,,,,,,""
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

"Item - AC004, AC004 Gillette  Mach 3 Sensitive, Turbo  ဓါး 4s ",,,,,,,,,,"Total Qty : 1",,,,,,,
,,,,,,,,,
"16/03/2026 2:46 PM",,,,"SVWWA-26031600084",,"လက်လီ",,,,,,,"1",,,"50,000",,"",,,"50,000",
,,,,,,

"Item - AC006, AC006 Gillette Fusion ဓါးကဒ် 4s ",,,,,,,,,,"Total Qty : 8",,,,,,,
,,,,,,,
"04/03/2026 5:48 PM",,,,"SVTNM-26030400005",,"ဒေါ်ကြည်ရှိန်",,,,,,,"2",,,"60,000",,"",,,"120,000",
,,,,,,
"28/03/2026 10:53 AM",,,,"SVWWA-26032800014",,"လက်လီ",,,,,,,"1",,,"60,000",,"",,,"60,000",
,,,,,,
"06/03/2026 12:10 PM",,,,"SVWWA-26030600060",,"လက်လီ",,,,,,,"1",,,"60,000",,"",,,"60,000",
,,,,,,
"18/03/2026 10:13 AM",,,,"SVWWA-26031800017",,"လက်လီ",,,,,,,"1",,,"60,000",,"",,,"60,000",
,,,,,,
"08/03/2026 2:37 PM",,,,"SVTNM-26030800001",,"မခမ်း ( အောင်သုခ ) အလှကုန်",,,,,,,"2",,,"60,000",,"",,,"120,000",
,,,,,,
"01/03/2026 11:43 AM",,,,"SVWWA-26030100054",,"လက်လီ",,,,,,,"1",,,"60,000",,"",,,"60,000",
,,,,,,

"Item - AC008, AC008 Gillette Fusion  ဂျုတ် ",,,,,,,,,,"Total Qty : 7",,,,,,,
,,,,,,,
"08/03/2026 2:37 PM",,,,"SVTNM-26030800001",,"မခမ်း ( အောင်သုခ ) အလှကုန်",,,,,,,"6",,,"65,000",,"",,,"390,000",
,,,,,,
"06/03/2026 12:10 PM",,,,"SVWWA-26030600060",,"လက်လီ",,,,,,,"1",,,"65,000",,"",,,"65,000",
,,,,,,

"Item - AC009, AC009 Gillette Proglide 5 ဂျုတ် ",,,,,,,,,,"Total Qty : 2",,,,,,,
,,,,,,,
"04/03/2026 5:48 PM",,,,"SVTNM-26030400005",,"ဒေါ်ကြည်ရှိန်",,,,,,,"2",,,"56,000",,"",,,"112,000",
,,,,,,

"Item - AC010, AC010 Gillette Sensor3  ဂျုတ် 4s ",,,,,,,,,,"Total Qty : 1",,,,,,,
,,,,,,,
"28/03/2026 4:10 PM",,,,"SVWWA-26032800136",,"လက်လီ",,,,,,,"1",,,"70,000",,"",,,"70,000",
,,,,,,

"Item - AC011, AC011 Gillette Vector Plus  ဂျုတ် ",,,,,,,,,,"Total Qty : 22",,,,,,,
,,,,,,,
"25/03/2026 6:25 PM",,,,"SVHH-26032500056",,"လက်လီ",,,,,,,"1",,,"15,000",,"",,,"15,000",
,,,,,,
"17/03/2026 6:14 PM",,,,"SVWWA-26031700160",,"လက်လီ",,,,,,,"1",,,"15,000",,"",,,"15,000",
,,,,,,
"08/03/2026 2:37 PM",,,,"SVTNM-26030800001",,"မခမ်း ( အောင်သုခ ) အလှကုန်",,,,,,,"12",,,"15,000",,"",,,"180,000",
,,,,,,
"08/03/2026 12:29 PM",,,,"SVWWA-26030800047",,"လက်လီ",,,,,,,"1",,,"15,000",,"",,,"15,000",
,,,,,,
"07/03/2026 6:20 PM",,,,"SVHH-26030700060",,"လက်လီ",,,,,,,"1",,,"15,000",,"",,,"15,000",
,,,,,,
"15/03/2026 1:00 PM",,,,"SVWWA-26031500086",,"လက်လီ",,,,,,,"1",,,"15,000",,"",,,"15,000",
,,,,,,
"06/03/2026 3:07 PM",,,,"SVTNM-26030600005",,"ငွေနဂါး",,,,,,,"5",,,"15,000",,"",,,"75,000",
,,,,,,

"Item - AC012, AC012 Gillette Vector Plus  ဓါး  4s ",,,,,,,,,,"Total Qty : 22",,,,,,,
,,,,,,,
"07/03/2026 6:20 PM",,,,"SVHH-26030700060",,"လက်လီ",,,,,,,"1",,,"21,000",,"",,,"21,000",
,,,,,,
"06/03/2026 3:07 PM",,,,"SVTNM-26030600005",,"ငွေနဂါး",,,,,,,"5",,,"21,000",,"",,,"105,000",
,,,,,,
"11/03/2026 6:02 PM",,,,"SVHH-26031100040",,"လက်လီ",,,,,,,"1",,,"21,000",,"",,,"21,000",
,,,,,,
"17/03/2026 6:14 PM",,,,"SVWWA-26031700160",,"လက်လီ",,,,,,,"1",,,"21,000",,"",,,"21,000",
,,,,,,
"15/03/2026 1:00 PM",,,,"SVWWA-26031500086",,"လက်လီ",,,,,,,"1",,,"21,000",,"",,,"21,000",
,,,,,,
"08/03/2026 12:29 PM",,,,"SVWWA-26030800047",,"လက်လီ",,,,,,,"1",,,"21,000",,"",,,"21,000",
,,,,,,
"08/03/2026 2:37 PM",,,,"SVTNM-26030800001",,"မခမ်း ( အောင်သုခ ) အလှကုန်",,,,,,,"12",,,"21,000",,"",,,"252,000",
,,,,,,

"Print Date : 4/1/2026 5:52:57 PM",,,,,,,,"Page 1 of 454",,,,
"Item - AC014, AC014 Gillette Match3 Clean Shave ဂျုတ် ",,,,,,"Total Qty : 10",,
,,
"08/03/2026 2:37 PM","SVTNM-26030800001",,"မခမ်း ( အောင်သုခ ) အလှကုန်",,,"6","34,000",,"",,"204,000",
,,
"06/03/2026 3:07 PM","SVTNM-26030600005",,"ငွေနဂါး",,,"3","34,000",,"",,"102,000",
,,
"07/03/2026 11:03 AM","SVWWA-26030700019",,"လက်လီ",,,"1","35,000",,"",,"35,000",
,,

"Item - AC015, AC015 Gillette Match3 Fresh ဂျုတ် ",,,,,,"Total Qty : 18",,
,,
"25/03/2026 6:52 PM","SVWWA-26032500200",,"လက်လီ",,,"2","43,000",,"",,"86,000",
,,
"06/03/2026 11:16 AM","SVWWA-26030600036",,"လက်လီ",,,"1","43,000",,"",,"43,000",
,,
"22/03/2026 11:30 AM","SVWWA-26032200041",,"လက်လီ",,,"1","43,000",,"",,"43,000",
,,
"08/03/2026 2:04 PM","SVWWA-26030800083",,"လက်လီ",,,"1","43,000",,"",,"43,000",
,,
"17/03/2026 3:14 PM","SVWWA-26031700089",,"လက်လီ",,,"1","43,000",,"",,"43,000",
,,
"12/03/2026 5:28 PM","SVWWA-26031200164",,"လက်လီ",,,"1","43,000",,"",,"43,000",
,,
"06/03/2026 9:49 AM","SVWWA-26030600003",,"လက်လီ",,,"1","43,000",,"",,"43,000",
,,
"01/03/2026 2:09 PM","SVWWA-26030100127",,"လက်လီ",,,"1","43,000",,"",,"43,000",
,,
"08/03/2026 2:37 PM","SVTNM-26030800001",,"မခမ်း ( အောင်သုခ ) အလှကုန်",,,"6","43,000",,"",,"258,000",
,,
"22/03/2026 12:35 PM","SVWWA-26032200080",,"လက်လီ",,,"1","43,000",,"",,"43,000",
,,
"15/03/2026 5:27 PM","SVWWA-26031500196",,"လက်လီ",,,"2","43,000",,"",,"86,000",
,,

"Item - AC016, AC016 Schick Exacta 2 Sensitive ဂျုတ် ",,,,,,"Total Qty : 44",,
,,
"04/03/2026 6:17 PM","SVWWA-26030400183",,"လက်လီ",,,"5","1,000",,"",,"5,000",
,,
"04/03/2026 2:13 PM","SVTNM-26030400003",,"ကမ္ဘာဟိန်း စတိုး",,,"36","900",,"",,"32,400",
,,
"08/03/2026 5:46 PM","SVWWA-26030800162",,"လက်လီ",,,"3","1,000",,"",,"3,000",
,,

"Item - AC017, AC017 Zurich2 ဂျုတ် + ဓါး 5s ",,,,,,"Total Qty : 22",,
,,
"06/03/2026 3:53 PM","SVHH-26030600022",,"လက်လီ",,,"1","5,000",,"",,"5,000",
,,
"04/03/2026 2:13 PM","SVTNM-26030400003",,"ကမ္ဘာဟိန်း စတိုး",,,"20","4,500",,"",,"90,000",
,,
"08/03/2026 4:38 PM","SVWWA-26030800131",,"လက်လီ",,,"1","5,000",,"",,"5,000",
,,

"Item - AC023, AC023 Titania လက်သည်းညှပ် ",,,,,,"Total Qty : 19",,
,,
"21/03/2026 1:24 PM","SVWWA-26032100080",,"လက်လီ",,,"2","13,000",,"",,"26,000",
,,
"25/03/2026 2:52 PM","SVHH-26032500034",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"13/03/2026 3:55 PM","SVWWA-26031300133",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"22/03/2026 6:20 PM","SVHH-26032200012",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"11/03/2026 4:23 PM","SVWWA-26031100114",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"27/03/2026 5:19 PM","SVWWA-26032700144",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"10/03/2026 5:27 PM","SVWWA-26031000161",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"22/03/2026 4:08 PM","SVWWA-26032200161",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"15/03/2026 5:03 PM","SVWWA-26031500182",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"11/03/2026 4:22 PM","SVWWA-26031100113",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"09/03/2026 12:24 PM","SVWWA-26030900057",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"01/03/2026 4:00 PM","SVWWA-26030100175",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"04/03/2026 11:08 AM","SVWWA-26030400016",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"18/03/2026 10:13 AM","SVWWA-26031800017",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"17/03/2026 12:59 PM","SVWWA-26031700033",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"05/03/2026 1:29 PM","SVWWA-26030500072",,"လက်လီ",,,"1","13,000",,"",,"13,000",
,,
"25/03/2026 12:39 PM","SVWWA-26032500065",,"လက်လီ",,,"2","13,000",,"",,"26,000",
,,

"Item - AC025, AC025 Trim လက်သည်းညှပ်အကြီး ",,,,,,"Total Qty : 9",,
,,
"20/03/2026 11:08 AM","SVWWA-26032000040",,"လက်လီ",,,"1","10,000",,"",,"10,000",
,,
"22/03/2026 6:20 PM","SVHH-26032200012",,"လက်လီ",,,"1","10,000",,"",,"10,000",
,,

"Print Date : 4/1/2026 5:52:57 PM",,,,,"Page 2 of 454",,
"27/03/2026 10:54 AM","SVWWA-26032700024",,"လက်လီ",,,"1","10,000",,"",,"10,000",
,,
"14/03/2026 11:31 AM","SVWWA-26031400010",,"လက်လီ",,,"2","10,000",,"",,"20,000",
,,
"27/03/2026 5:19 PM","SVWWA-26032700144",,"လက်လီ",,,"1","10,000",,"",,"10,000",
,,
"28/03/2026 3:06 PM","SVWWA-26032800102",,"လက်လီ",,,"1","10,000",,"",,"10,000",
,,
